店舗名,郵便番号,住所,曜日帯,開始時間,終了時間,種別,システム,料金
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,18:00,5:00,シニア,夜フリータイム,2500
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,18:00,5:00,一般,夜フリータイム,3090
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,22:00,5:00,学生会員,深夜フリータイム,1660
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,22:00,5:00,学生,深夜フリータイム,1800
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,22:00,5:00,会員,深夜フリータイム,1810
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,22:00,5:00,シニア,深夜フリータイム,1810
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,平日,22:00,5:00,一般,深夜フリータイム,2360
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,金土祝前,22:00,5:00,学生会員,深夜フリータイム,2360
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,金土祝前,22:00,5:00,学生,深夜フリータイム,2840
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,金土祝前,22:00,5:00,会員,深夜フリータイム,2610
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,金土祝前,22:00,5:00,シニア,深夜フリータイム,2610
桃山御陵前店,612-8101,京都府京都市伏見区観音寺町210番1 プリシード桃山御陵ビル3〜5F近鉄京都線 桃山御陵前駅より徒歩1分（受付：4F）,金土祝前,22:00,5:00,一般,深夜フリータイム,3240
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,学生会員,30分,300
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,学生,30分,340
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,会員,30分,350
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,シニア,30分,350
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,一般,30分,400
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,学生会員,30分,370
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,学生,30分,420
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,会員,30分,410
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,シニア,30分,410
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,一般,30分,480
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,学生会員,昼フリータイム,1650
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,学生,昼フリータイム,1860
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,会員,昼フリータイム,1850
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,シニア,昼フリータイム,1850
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,11:00,19:00,一般,昼フリータイム,2130
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,学生会員,昼フリータイム,1810
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,学生,昼フリータイム,2050
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,会員,昼フリータイム,2040
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,シニア,昼フリータイム,2040
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,土日祝,11:00,19:00,一般,昼フリータイム,2340
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,15:00,22:00,学生会員,夕方フリータイム,1700
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,15:00,22:00,学生,夕方フリータイム,1920
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,15:00,22:00,会員,夕方フリータイム,1960
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,15:00,22:00,シニア,夕方フリータイム,1960
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,15:00,22:00,一般,夕方フリータイム,2250
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,学生会員,夕方フリータイム,1740
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,学生,夕方フリータイム,1990
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,会員,夕方フリータイム,2120
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,シニア,夕方フリータイム,2120
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,一般,夕方フリータイム,2400
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,19:00,5:00,学生会員,30分,530
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,19:00,5:00,学生,30分,630
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,19:00,5:00,会員,30分,610
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,19:00,5:00,シニア,30分,610
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,19:00,5:00,一般,30分,740
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,19:00,5:00,学生会員,30分,650
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,19:00,5:00,学生,30分,750
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,19:00,5:00,会員,30分,740
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,19:00,5:00,シニア,30分,740
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,19:00,5:00,一般,30分,890
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,18:00,5:00,学生会員,夜フリータイム,2270
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,18:00,5:00,学生,夜フリータイム,2620
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,18:00,5:00,会員,夜フリータイム,2450
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,18:00,5:00,シニア,夜フリータイム,2450
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,18:00,5:00,一般,夜フリータイム,2900
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,18:00,5:00,学生会員,夜フリータイム,2610
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,18:00,5:00,学生,夜フリータイム,3030
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,18:00,5:00,会員,夜フリータイム,2940
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,18:00,5:00,シニア,夜フリータイム,2940
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土日祝祝前,18:00,5:00,一般,夜フリータイム,3500
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,22:00,5:00,学生会員,深夜フリータイム,1820
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,22:00,5:00,学生,深夜フリータイム,2070
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,22:00,5:00,会員,深夜フリータイム,2020
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,22:00,5:00,シニア,深夜フリータイム,2020
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,平日,22:00,5:00,一般,深夜フリータイム,2400
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,学生会員,深夜フリータイム,2060
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,学生,深夜フリータイム,2360
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,会員,深夜フリータイム,2500
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,シニア,深夜フリータイム,2500
阪急西宮北口2号店,662-0832,兵庫県西宮市甲風園1丁目4番11号 スワンビル4F阪急西宮北口駅 北西口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,一般,深夜フリータイム,3000
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,5:00,10:00,学生会員,朝フリータイム,1800
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,5:00,10:00,学生,朝フリータイム,1980
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,5:00,10:00,会員,朝フリータイム,2100
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,5:00,10:00,シニア,朝フリータイム,2100
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,5:00,10:00,一般,朝フリータイム,2460
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,,19:00,学生会員,30分,220
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,,19:00,学生,30分,250
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,,19:00,会員,30分,270
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,,19:00,シニア,30分,270
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,,19:00,一般,30分,320
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,,19:00,学生会員,30分,300
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,,19:00,学生,30分,330
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,,19:00,会員,30分,350
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,,19:00,シニア,30分,350
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,,19:00,一般,30分,410
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,11:00,19:00,学生会員,昼フリータイム,1220
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,11:00,19:00,学生,昼フリータイム,1350
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,11:00,19:00,会員,昼フリータイム,1330
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,11:00,19:00,シニア,昼フリータイム,1330
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,11:00,19:00,一般,昼フリータイム,1550
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,11:00,19:00,学生会員,昼フリータイム,1390
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,11:00,19:00,学生,昼フリータイム,1570
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,11:00,19:00,会員,昼フリータイム,1570
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,11:00,19:00,シニア,昼フリータイム,1570
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,11:00,19:00,一般,昼フリータイム,1760
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,15:00,22:00,学生会員,夕方フリータイム,1300
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,15:00,22:00,学生,夕方フリータイム,1440
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,15:00,22:00,会員,夕方フリータイム,1420
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,15:00,22:00,シニア,夕方フリータイム,1420
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,15:00,22:00,一般,夕方フリータイム,1650
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,15:00,22:00,学生会員,夕方フリータイム,1760
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,15:00,22:00,学生,夕方フリータイム,1960
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,15:00,22:00,会員,夕方フリータイム,1950
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,15:00,22:00,シニア,夕方フリータイム,1950
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,土日祝,15:00,22:00,一般,夕方フリータイム,2180
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,19:00,,学生会員,30分,400
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,19:00,,学生,30分,420
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,19:00,,会員,30分,440
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,19:00,,シニア,30分,440
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,19:00,,一般,30分,490
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土日祝祝前,19:00,,学生会員,30分,540
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土日祝祝前,19:00,,学生,30分,590
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土日祝祝前,19:00,,会員,30分,630
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土日祝祝前,19:00,,シニア,30分,630
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土日祝祝前,19:00,,一般,30分,690
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,18:00,5:00,学生会員,夜フリータイム,1600
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,18:00,5:00,学生,夜フリータイム,1670
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,18:00,5:00,会員,夜フリータイム,1780
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,18:00,5:00,シニア,夜フリータイム,1780
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,平日,18:00,5:00,一般,夜フリータイム,1910
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土祝前,18:00,5:00,学生会員,夜フリータイム,2230
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土祝前,18:00,5:00,学生,夜フリータイム,2410
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土祝前,18:00,5:00,会員,夜フリータイム,2700
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土祝前,18:00,5:00,シニア,夜フリータイム,2700
八戸ノ里駅前店,577-0034,大阪府東大阪市御厨南1丁目1番24号 アスモ八戸ノ里2〜3F近鉄奈良線 八戸ノ里駅 2番出口より徒歩3分（受付：2F）,金土祝前,18:00,5:00,一般,夜フリータイム,2900
深井駅前店,599-8236,大阪府堺市中区深井沢町3234番地 泉北高速鉄道 深井駅 東出口より徒歩4分（受付：1F）,平日,8:00,10:00,学生会員,30分,155
